F199,"Trastornos mentales y del comportamiento debidos al uso de múltiples drogas y al uso de otras sustancias psicoactivas: trastorno mental y del comportamiento, no especificado",
F20,Esquizofrenia,|V2
F200,Esquizofrenia paranoide,
F201,Esquizofrenia hebefrénica,
F202,Esquizofrenia catatónica,
F203,Esquizofrenia indiferenciada,
F204,Depresión postesquizofrénica,
F205,Esquizofrenia residual,
F206,Esquizofrenia simple,
F208,Otras esquizofrenias,
F209,"Esquizofrenia, no especificada",
F21,Trastorno esquizotípico,|V2
F22,Trastornos delirantes persistentes,|V2
F220,Trastorno delirante,
F228,Otros trastornos delirantes persistentes,
F229,"Trastorno delirante persistente, no especificado",
F23,Trastornos psicóticos agudos y transitorios,|V2
F230,"Trastorno psicótico agudo polimorfo, sin síntomas de esquizofrenia",
F231,"Trastorno psicótico agudo polimorfo, con síntomas de esquizofrenia",
F232,Trastorno psicótico agudo de tipo esquizofrénico,
F233,"Otro trastorno psicótico agudo, con predominio de ideas delirantes",
F238,Otros trastornos psicóticos agudos y transitorios,
F239,"Trastorno psicótico agudo y transitorio, no especificado de tipo esquizofrénico",
F24,Trastorno delirante inducido,|V2
F25,Trastornos esquizoafectanivos,|V2
F250,Trastorno esquizoafectivo de tipo maníaco,
F251,Trastorno esquizoafectivo de tipo depresivo,
F252,Trastorno esquizoafectivo de tipo mixto,
F258,Otros trastornos esquizoafectivos,
F259,"Trastorno esquizoafectivo, no especificado",
F28,Otros trastornos psicóticos de origen no orgánico,|V2
F29,"Psicosis de origen no orgánico, no especificada",|V2
F30,Episodio maníaco,|V3
F300,Hipomanía,
F301,Manía sin síntomas psicóticos,
F302,Manía con síntomas psicóticos,
F308,Otros episodios maníacos,
F309,"Episodio maníaco, no especificado",
F31,Trastorno afectivo bipolar,|V3
F310,"Trastorno afectivo bipolar, episodio hipomaníaco presente",
F311,"Trastorno afectivo bipolar, episodio maníaco presente sin síntomas psicóticos",
F312,"Trastorno afectivo bipolar, episodio maníaco presente con síntomas psicóticos",
F313,"Trastorno afectivo bipolar, episodio depresivo presente leve o moderado",
F314,"Trastorno afectivo bipolar, episodio depresivo grave presente sin síntomas psicóticos",
F315,"Trastorno afectivo bipolar, episodio depresivo grave presente con síntomas psicóticos",
F316,"Trastorno afectivo bipolar, episodio mixto presente",
F317,"Trastorno afectivo bipolar, actualmente en remisión",
F318,Otros trastornos afectivos bipolares,
F319,"Trastorno afectivo bipolar, no especificado",
F32,Episodio depresivo,|V3
F320,Episodio depresivo leve,
F321,Episodio depresivo moderado,
F322,Episodio depresivo grave sin síntomas psicóticos,
F323,Episodio depresivo grave con síntomas psicóticos,
F328,Otros episodios depresivos,
F329,"Episodio depresivo, no especificado",
F33,Trastorno depresivo recurrente,|V3
F330,"Trastorno depresivo recurrente, episodio leve presente",
F331,"Trastorno depresivo recurrente, episodio moderado presente",
F332,"Trastorno depresivo recurrente, episodio depresivo grave presente sin síntomas psicóticos",
F333,"Trastorno depresivo recurrente, episodio depresivo grave presente, con síntomas psicóticos",
F334,Trastorno depresivo recurrente actualmente en remisión,
F338,Otros trastornos depresivos recurrentes,
F339,"Trastorno depresivo recurrente, no especificado",
F34,Trastornos del humor [ afectivos ] persistentes,|V3
F340,Ciclotimia,
F341,Distimia,
F348,Otros trastornos del humor [afectivos] persistentes,
F349,"Trastorno persistente del humor [afectivo], no especificado",
F38,Otros trastornos del humor [ afectivos ],|V3
F380,"Otros trastornos del humor [afectivos], aislados",
F381,"Otros trastornos del humor [afectivos], recurrentes",
F388,"Otros trastornos del humor [afectivos], especificados",
F39,"Trastorno del humor [ afectivos ], no especificado",|V3
F40,Trastornos fóbicos de ansiedad,|V4
F400,Agorafobia,
F401,Fobias sociales,
F402,Fobias especificadas [aisladas],
F408,Otros trastornos fóbicos de ansiedad,
F409,"Trastorno fóbico de ansiedad, no especificado",
F41,Otros trastornos de ansiedad,|V4
F410,Trastorno de pánico [ansiedad paroxística episódica],
F411,Trastorno de ansiedad generalizada,
F412,Trastorno mixto de ansiedad y depresión,
F413,Otros trastornos de ansiedad mixtos,
F418,Otros trastornos de ansiedad especificados,
F419,"Trastorno de ansiedad, no especificado",
F42,Trastorno obsesivo,|V4
F420,Predominio de pensamientos o rumiaciones obsesivas,
F421,Predominio de actos compulsivos [rituales obsesivos],
F422,Actos e ideas obsesivas mixtos,
F428,Otros trastornos obsesivo,
F429,Trastorno obsesivo,
F43,Reacción al estrés grave y trastornos de adaptación,|V4
F430,Reacción al estrés agudo,
F431,Trastorno de estrés postraumático,
F432,Trastornos de adaptación,
F438,Otras reacciones al estrés grave,
F439,"Reacción al estrés grave, no especificada",
F44,Trastornos disociativos [ de conversión ],|V4
F440,Amnesia disociativa,
F441,Fuga disociativa,
F442,Estupor disociativo,
F443,Trastornos de trance y de posesión,
F444,Trastornos disociativos del movimiento,
F445,Convulsiones disociativas,
F446,Anestesia disociativa y perdida sensorial,
F447,Trastornos disociativos mixtos [y de conversión],
F448,Otros trastornos disociativos [de conversión],
F449,"Trastorno disociativo [de conversión], no especificado",
F45,Trastornos somatomorfos,|V4
F450,Trastorno de somatización,
F451,Trastorno somatomorfo indiferenciado,
F452,Trastorno hipocondríaco,
F453,Disfunción autonómica somatomorfa,
F454,Trastorno de dolor persistente somatomorfo,
F458,Otros trastornos somatomorfos,
F459,"Trastorno somatomorfo, no especificado",
F48,Otros trastornos neuróticos,|V4
F480,Neurastenia,
F481,Síndrome de despersonalización y desvinculación de la realidad,
F488,Otros trastornos neuróticos especificados,
F489,"Trastorno neurótico, no especificado",
F50,Trastornos de la ingestión de alimentos,|V5
F500,Anorexia nerviosa,
F501,Anorexia nerviosa atípica,
F502,Bulimia nerviosa,
F503,Bulimia nerviosa atípica,
F504,Hiperfagia asociada con otras alteraciones psicológicas,
F505,Vómitos asociados con otras alteraciones psicológicas,
F508,Otros trastornos de la ingestión de alimentos,
F509,"Trastorno de la ingestión de alimentos, no especificado",
F51,Trastornos no orgánicos del sueno,|V5
F510,Insomnio no orgánico,
F511,Hipersomnio no orgánico,
F512,Trastorno no orgánico del ciclo sueño,
F513,Sonambulismo,
F514,Terrores del sueño [terrores nocturnos],
F515,Pesadillas,
F518,Otros trastornos no orgánicos del sueño,
F519,"Trastorno no orgánico del sueño, no especificado",
F52,Disfunción sexual no ocasionada por trastornos ni enfermedades orgánicos,|V5
F520,Falta o perdida del deseo sexual,
F521,Aversión al sexo y falta de goce sexual,
F522,Falla de la respuesta genital,
F523,Disfunción orgásmica,
F524,Eyaculación precoz,
F525,Vaginismo no orgánico,
F526,Dispareunia no orgánica,
F527,Impulso sexual excesivo,
F528,"Otras disfunciones sexuales, no ocasionadas por trastorno ni por enfermedad orgánicos",
F529,"Disfunción sexual, no ocasionada por trastorno ni por enfermedad orgánicos, no especificada",
F53,Trastornos mentales y del comportamiento asociados al puerperio no clasificadas en otra parte,|V5
F530,"Trastornos mentales y del comportamiento leves, asociados con el puerperio, no clasificados en otra parte",
F531,"Trastornos mentales y del comportamiento graves, asociados con el puerperio, no clasificados en otra parte",
F538,"Trastornos mentales y del comportamiento asociados con el puerperio, no clasificados en otra parte",
F539,"Trastorno mental puerperal, no especificado",
F54,Factores psicológicos y del comportamiento asociados a enfermedades clasificados en otra parte,|V5
F55,Abuso de sustancias que no producen dependencia,|V5
F59,Síndrome del comportamiento asociados con alteraciones fisiológicas y factores físicos no especificados,|V5
F60,Trastornos específicos de la personalidad,|V6
F600,Trastorno paranoide de la personalidad,
F601,Trastorno esquizoide de la personalidad,
F602,Trastorno asocial de la personalidad,
F603,Trastorno de la personalidad emocionalmente inestable,
F604,Trastorno histriónico de la personalidad,
F605,Trastorno anancástico de la personalidad,
F606,"Trastorno de la personalidad ansiosa (evasiva, elusiva)",
F607,Trastorno de la personalidad dependiente,
F608,Otros trastornos específicos de la personalidad,
F609,"Trastorno de la personalidad, no especificado",
F61,Trastornos mixtos y otros trastornos de la personalidad,|V6
F62,Cambios perdurables de la personalidad no atribuibles a lesión o a enfermedad cerebral,|V6
F620,Cambio perdurable de la personalidad después de una experiencia catastrófica,
F621,Cambio perdurable de la personalidad consecutivo a una enfermedad psiquiátrica,
F628,Otros cambios perdurables de la personalidad,
F629,"Cambio perdurable de la personalidad, no especificado",
F63,Trastornos de los hábitos y de los impulsos,|V6
F630,Juego patológico,
F631,Piromanía,
F632,Hurto patológico (cleptomanía),
F633,Tricotilomanía,
F638,Otros trastornos de los hábitos y de los impulsos,
F639,"Trastorno de los hábitos y de los impulsos, no especificado",
F64,Trastornos de la identidad de genero,|V6
F640,Transexualismo,
F641,Transvestismo de rol dual,
F642,Trastorno de la identidad de genero en la niñez,
F648,Otros trastornos de la identidad de genero,
F649,"Trastorno de la identidad de genero, no especificado",
F65,Trastornos de la preferencia sexual,|V6
F650,Fetichismo,
F651,Transvestismo fetichista,
F652,Exhibicionismo,
F653,Voyeurismo,
F654,Pedofilia,
F655,Sadomasoquismo,
F656,Trastornos múltiples de la preferencia sexual,
F658,Otros trastornos de la preferencia sexual,
F659,"Trastorno de la preferencia sexual, no especificado",
F66,Trastornos psicológicos y del comportamiento asociados con el desarrollo y con la orientación sexuales,|V6
F660,Trastorno de la maduración sexual,
F661,Orientación sexual egodistónica,
F662,Trastorno de la relación sexual,
F668,Otros trastornos del desarrollo psicosexual,
F669,"Trastorno del desarrollo psicosexual, no especificado",
F68,Otros trastornos de la personalidad y del comportamiento en adultos,|V6
F680,Elaboración de síntomas físicos por causas psicológicas,
F681,"Producción intencional o simulación de síntomas o de incapacidades, tanto físicas como psicológicas [trastorno ficticio]",
F688,Otros trastornos especificados de la personalidad y del comportamiento en adultos,
F69,"Trastornos de la personalidad y del comportamiento en adultos, no especificado",|V6
F70,Retraso mental leve,|V7
F700,Retraso mental leve: deterioro del comportamiento nulo o mínimo,
F701,"Retraso mental leve: deterioro del comportamiento significativo, que requiere atención o tratamiento",
F708,Retraso mental leve: otros deterioros del comportamiento,
F709,Retraso mental leve: deterioro del comportamiento de grado no especificado,
F71,Retraso mental moderado,|V7
F710,Retraso mental moderado: deterioro del comportamiento nulo o mínimo,
F711,"Retraso mental moderado: deterioro del comportamiento significativo, que requiere atención o tratamiento",
F718,Retraso mental moderado: otros deterioros del comportamiento,
F719,Retraso mental moderado: deterioro del comportamiento de grado no especificado,
F72,Retraso mental grave,|V7
F720,Retraso mental grave: deterioro del comportamiento nulo o mínimo,
F721,"Retraso mental grave: deterioro del comportamiento significativo, que requiere atención o tratamiento",
F728,Retraso mental grave: otros deterioros del comportamiento,
F729,Retraso mental grave: deterioro del comportamiento de grado no especificado,
F73,Retraso mental profundo,|V7
F730,Retraso mental profundo: deterioro del comportamiento nulo o mínimo,
F731,"Retraso mental profundo: deterioro del comportamiento significativo, que requiere atención o tratamiento",
F738,Retraso mental profundo: otros deterioros del comportamiento,
F739,Retraso mental profundo: deterioro del comportamiento de grado no especificado,
F78,Otros tipos de retraso mental,|V7
F780,Otros tipos de retraso mental profundo: deterioro del comportamiento nulo o mínimo,
F781,"Otros tipos de retraso mental profundo: deterioro del comportamiento significativo, que requiere atención o tratamiento",
F788,Otros tipos de retraso mental profundo: otros deterioros del comportamiento,
F789,Otros tipos de retraso mental profundo: deterioro del comportamiento de grado no especificado,
F79,Retraso mental no especificado,|V7
F790,"Retraso mental, no especificado: deterioro del comportamiento nulo o mínimo",
F791,"Retraso mental, no especificado: deterioro del comportamiento significativo, que requiere atención o tratamiento",
F798,"Retraso mental, no especificado: otros deterioros del comportamiento",
F799,"Retraso mental, no especificado: deterioro del comportamiento de grado no especificado",
F80,Trastornos específicos del desarrollo del habla y del lenguaje,|V8
F800,Trastorno especifico de la pronunciación,
F801,Trastorno del lenguaje expresivo,
F802,Trastorno de la recepción del lenguaje,
F803,Afasia adquirida con epilepsia [landau,
F808,Otros trastornos del desarrollo del habla y del lenguaje,
F809,Trastorno del desarrollo del habla y del lenguaje no especificado,
F81,Trastornos específicos del desarrollo de las habilidades escolares,|V8
F810,Trastorno especifico de la lectura,
F811,Trastorno especifico del deletreo (ortografía),
F812,Trastorno especifico de las habilidades aritméticas,
F813,Trastorno mixto de las habilidades escolares,
